Question	Answer	Source	Metadata	SuggestedQuestions	IsContextOnly	Prompts	QnaId
That wasn't relevant	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's not accurate	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That was such a dumb answer	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That was such a bad response	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That was such a bad answer	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That was random	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That was a weird response	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That was a terrible answer	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That wasn't true	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's not the answer I wanted you to say	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's not what I want to hear	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's not what I typed	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's not what I thought you'd say	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's not what I asked	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's not true	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's not a good answer	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's not the answer I wanted you to tell me	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That was a random answer	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's not the answer I wanted to hear	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's not the answer I wanted	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's not the answer I expected	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's not relevant	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's not good enough	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's not even close to being right	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's not the right thing to say	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
I wasn't expecting you to say that	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Not true	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Not even close	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Nope, false	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
None of what you said made any sense	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Non sequitur	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That was a stupid answer	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Inaccurate	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
seriously?	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
I wasn't expecting that	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
I hate that answer	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
I give up	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
I did not understand what you just said	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
FALSE	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Everything you told me was false	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
No, that's not true	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That made you sound so dumb	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's so wrong	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That was a non sequitur	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That was a dumb thing to say	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That was a bad thing to say	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That was a bad response	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That was a bad answer	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Nothing you say makes any sense	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That makes absolutely no sense	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Right, this isn't working.	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That isn't what I thought you'd say	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
that is lame	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That doesn't answer my question	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That answer makes no sense	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
So you don't know?	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That was a random response	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That makes no sense	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your answers are false	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your responses are awful	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your answers are untrue	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your answers are stupid	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your answers are so dumb	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your answers are not very good	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
You make no sense	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your answers are irrelevant	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your responses are false	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your answers are dumb	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your answers are bad	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your answers are awful	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
You sound so dumb right now	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
You sound as dumb as a post.	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's not what I was expecting	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your answers are not true	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your responses are unhelpful	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
You're not answering my question	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
You're giving me bad information	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
You're failing so hard.	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
You're failing at this.	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your responses just get dumber and dumber	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your responses aren't relevant	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your responses are bad	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your responses are untrue	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your responses are dumb	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your responses are stupid	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your responses are so dumb	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your responses are not very good	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your responses are not true	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your responses are irrelevant	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
you don't understand nothing	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Your responses aren't even close to being right	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's totally untrue	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Well that sucked	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Way off	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Try harder	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's your response?	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's your answer?	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
You said that you don't have a response for that, but there was no request	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's totally wrong	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
What a dumb thing to say	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's totally dumb	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's the wrong thing to say	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's super wrong	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's super not true	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's super dumb	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
You're way off	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's wrong	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
whatever	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
you don't know?	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
You didn't answer my question	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Wrong answer	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Wrong	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
why not?	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Why are your responses so bad?	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Well that sucks	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
who cares	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Well that was dumb	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
What you just said makes absolutely no sense	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
what so funny about India?	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
What a weird thing to say	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
What a stupid thing to say	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
What a strange thing to say	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
That's so far off from the truth	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
Why are your answers so bad?	Steve's counting on you.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	83
I'm impressed	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
n'kay	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
How cool	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
I agree	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
I feel you	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
I get it	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
I get you	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
I got it	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
I hear you	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
I know right?	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
I like that	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
i m great	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
How amazing	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
I'm amazed	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Hooray	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
I'm into it	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Incredible	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Interesting	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
K	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Legit	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Let's do it	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Living the dream	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
lovely	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Neat	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Neato	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
A ha	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
I understand	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Fleek	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Acknowledged	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Ah	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Aha	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Amazing	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Awesome	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Big O, little k	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Bingo	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Cool	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Duh	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Excellent	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Fantastic	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
How awesome	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Fine	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Oh for sure	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
For sure	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Good	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Good news	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Good to know	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Got it	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Gotcha	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Great	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
haha ok	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Hell yeah	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Hell yes	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Hells yes	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Fascinating	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Very nice	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
niiice	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
thats good	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
That's good	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
That's good news	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
That's great to hear	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
That's great.	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
That's incredible	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
That's legit	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
That's what I'm talking about	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Totally	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Totally tubular	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
That's awesome	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
U know it	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
That's amazing	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
well	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
well okay then	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Works for me	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Yay	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
yeah sure	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Yep	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Yes	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Yes lol	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Yes to that	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
You got it	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
You know it	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Tubular	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Ryokai	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Oh ho	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
OK	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
ok cool	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
ok then	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
okay	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
okay cool	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Okay.	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
On point	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Perfect	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Rad	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Radical	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
that's cool	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Roger	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Yup	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Sounds about right	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Sounds good	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
sounds great	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Sounds like a plan	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Stupendous	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Super	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
super cool	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
sure	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
That is good news	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
That is good to hear	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
That is great	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
Right on	What's your favorite scary movie?	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	84
heh heh	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
lololol	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
LOL	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
lmao	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
I'm laughing so much	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
I'm laughing so hard my sides hurt	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
I'm laughing	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
I'm cracking up	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
I can't stop laughing	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
I am laughing so much	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
Ha	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
Hilarious	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
OMG you're funny	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
Heh	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
he he he	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
har de har	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
hahahaha good one	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
Hahaha funny	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
Hahaha	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
Haha	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
hah	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
ha ha	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
I am cracking up	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
That me made me laugh out loud	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
You're cracking me up	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
You're a crack up	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
You are too funny	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
You are the funniest	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
ya that was funny	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
Whoa funny	Name the killer in Friday the 13th.	qna_chitchat_Professional.tsv	editorial:chitchat	[]	false	[]	85
